Timestamp,ACK Flag Count,SYN Flag Count,FIN Flag Count,PSH Flag Count,RST Flag Count,URG Flag Count,Fwd Header Length.1,Avg Fwd Segment Size,Avg Bwd Segment Size,Average Packet Size,Min Packet Length,Max Packet Length,Down/Up Ratio,ECE Flag Count,CWE Flag Count,Fwd Packets/s
2024-12-16 15:45:00.952062,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:45:00.952062,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:45:00.952062,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:45:00.952062,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:45:00.953062,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:45:00.953062,1,0,0,0,0,0,52,26.0,26.0,66,66,1500,0.034666666666666665,0,0,1
2024-12-16 15:45:00.953062,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:45:00.953062,0,0,0,0,0,0,79,39.5,39.5,93,93,1500,0.05266666666666667,0,0,1
2024-12-16 15:45:00.953062,0,0,0,0,0,0,75,37.5,37.5,89,89,1500,0.05,0,0,1
2024-12-16 15:45:00.953062,1,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:45:00.953062,0,0,0,0,0,0,139,69.5,69.5,153,153,1500,0.09266666666666666,0,0,1
2024-12-16 15:45:00.953062,1,0,0,0,0,0,52,26.0,26.0,66,66,1500,0.034666666666666665,0,0,1
2024-12-16 15:45:00.954062,0,0,0,0,0,0,75,37.5,37.5,89,89,1500,0.05,0,0,1
2024-12-16 15:45:00.954062,0,0,0,0,0,0,63,31.5,31.5,77,77,1500,0.042,0,0,1
2024-12-16 15:45:00.954062,0,0,0,0,0,0,63,31.5,31.5,77,77,1500,0.042,0,0,1
2024-12-16 15:45:00.954062,0,0,0,0,0,0,63,31.5,31.5,77,77,1500,0.042,0,0,1
2024-12-16 15:45:00.954062,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:45:00.954062,0,0,0,0,0,0,330,165.0,165.0,344,344,1500,0.22,0,0,1
2024-12-16 15:45:00.954062,0,0,0,0,0,0,170,85.0,85.0,184,184,1500,0.11333333333333333,0,0,1
2024-12-16 15:45:00.955043,0,0,0,0,0,0,184,92.0,92.0,198,198,1500,0.12266666666666666,0,0,1
2024-12-16 15:45:00.955043,0,1,0,0,0,0,,,,86,86,1500,,0,0,0
2024-12-16 15:45:00.955043,0,0,0,0,0,0,,,,86,86,1500,,0,0,0
2024-12-16 15:45:00.955043,1,0,0,0,0,0,,,,74,74,1500,,0,0,0
2024-12-16 15:45:00.955043,1,0,0,0,0,0,,,,1294,1294,1500,,0,0,0
2024-12-16 15:45:00.955043,0,0,0,0,0,0,,,,645,645,1500,,0,0,0
2024-12-16 15:45:00.955043,1,0,0,0,0,0,,,,74,74,1500,,0,0,0
2024-12-16 15:45:00.955043,1,0,0,0,0,0,,,,1294,1294,1500,,0,0,0
2024-12-16 15:45:00.955043,0,0,0,0,0,0,,,,1294,1294,1500,,0,0,0
2024-12-16 15:45:00.955043,1,0,0,0,0,0,,,,1294,1294,1500,,0,0,0
2024-12-16 15:45:00.956051,0,0,0,0,0,0,,,,1294,1294,1500,,0,0,0
2024-12-16 15:45:00.956051,0,0,0,0,0,0,,,,1217,1217,1500,,0,0,0
2024-12-16 15:45:00.956051,1,0,0,0,0,0,,,,74,74,1500,,0,0,0
2024-12-16 15:45:00.956051,0,0,0,0,0,0,,,,138,138,1500,,0,0,0
2024-12-16 15:45:00.956051,0,0,0,0,0,0,,,,166,166,1500,,0,0,0
2024-12-16 15:45:00.956051,0,0,0,0,0,0,,,,330,330,1500,,0,0,0
2024-12-16 15:45:00.956051,1,0,0,0,0,0,,,,74,74,1500,,0,0,0
2024-12-16 15:45:00.956051,0,0,0,0,0,0,,,,220,220,1500,,0,0,0
2024-12-16 15:45:00.956051,0,0,0,0,0,0,,,,136,136,1500,,0,0,0
2024-12-16 15:45:00.956051,1,0,0,0,0,0,,,,74,74,1500,,0,0,0
2024-12-16 15:45:00.957062,0,0,0,0,0,0,,,,105,105,1500,,0,0,0
2024-12-16 15:45:00.957062,0,0,0,0,0,0,,,,367,367,1500,,0,0,0
2024-12-16 15:45:00.957062,1,0,0,0,0,0,,,,74,74,1500,,0,0,0
2024-12-16 15:45:00.957062,0,0,0,0,0,0,,,,105,105,1500,,0,0,0
2024-12-16 15:45:00.957062,1,0,0,0,0,0,,,,74,74,1500,,0,0,0
2024-12-16 15:45:00.957062,0,0,0,0,0,0,,,,86,86,1500,,0,0,0
2024-12-16 15:45:00.957062,0,0,0,0,0,0,,,,86,86,1500,,0,0,0
2024-12-16 15:45:00.957062,0,0,0,0,0,0,,,,42,42,1500,,0,0,0
2024-12-16 15:45:00.957062,0,0,0,0,0,0,,,,42,42,1500,,0,0,0
2024-12-16 15:45:00.957062,1,0,0,0,0,0,,,,75,75,1500,,0,0,0
2024-12-16 15:45:00.957062,1,0,0,0,0,0,,,,86,86,1500,,0,0,0
2024-12-16 15:45:00.957062,0,0,0,0,0,0,82,41.0,41.0,96,96,1500,0.05466666666666667,0,0,1
2024-12-16 15:45:00.958053,0,0,0,0,0,0,,,,116,116,1500,,0,0,0
2024-12-16 15:45:00.958053,0,0,0,0,0,0,56,28.0,28.0,70,70,1500,0.037333333333333336,0,0,1
2024-12-16 15:45:00.958053,0,0,0,0,0,0,56,28.0,28.0,70,70,1500,0.037333333333333336,0,0,1
2024-12-16 15:45:00.958053,0,0,0,0,0,0,72,36.0,36.0,86,86,1500,0.048,0,0,1
2024-12-16 15:45:00.958053,0,0,0,0,0,0,56,28.0,28.0,70,70,1500,0.037333333333333336,0,0,1
2024-12-16 15:45:00.958053,0,1,0,0,0,0,52,26.0,26.0,66,66,1500,0.034666666666666665,0,0,1
2024-12-16 15:45:00.958053,0,0,0,0,0,0,52,26.0,26.0,66,66,1500,0.034666666666666665,0,0,1
2024-12-16 15:45:00.958053,1,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:45:00.959049,0,0,0,0,0,0,557,278.5,278.5,571,571,1500,0.37133333333333335,0,0,1
2024-12-16 15:45:00.959049,0,0,0,0,0,0,972,486.0,486.0,986,986,1500,0.648,0,0,1
2024-12-16 15:45:00.959049,0,0,0,0,0,0,2600,1300.0,1300.0,2614,1500,2614,1.7333333333333334,0,0,1
2024-12-16 15:45:00.959049,1,0,0,0,0,0,52,26.0,26.0,66,66,1500,0.034666666666666665,0,0,1
2024-12-16 15:45:00.959049,1,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:45:00.959049,0,0,0,0,0,0,104,52.0,52.0,118,118,1500,0.06933333333333333,0,0,1
2024-12-16 15:45:00.959049,0,0,0,0,0,0,126,63.0,63.0,140,140,1500,0.084,0,0,1
2024-12-16 15:45:00.959049,0,0,0,0,0,0,205,102.5,102.5,219,219,1500,0.13666666666666666,0,0,1
